xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:field=prec_X_CCA_loadings, cpt:Mode=1, cpt:nrow=33, cpt:ncol=30, cpt:row=Y, cpt:col=X
	68.	69.	70.	71.	72.	73.	74.	75.	76.	77.	78.	79.	80.	81.	82.	83.	84.	85.	86.	87.	88.	89.	90.	91.	92.	93.	94.	95.	96.	97.
25.	4.298929	4.333297	4.347772	4.426371	4.506131	4.556087	4.634442	4.679717	4.687828	4.653632	4.515264	4.313031	4.272686	4.091821	3.905484	3.692100	3.254799	2.879392	2.426330	1.924558	.999939	-.061245	-.857187	-1.357000	-1.818217	-2.129922	-2.234110	-2.268401	-2.423300	-2.833476
24.	4.330478	4.393380	4.425702	4.522614	4.616193	4.671479	4.725214	4.731543	4.696617	4.622839	4.416031	4.148364	4.130567	3.997285	3.918377	3.957666	3.751158	3.512587	3.232305	2.820896	2.248871	1.260348	.227108	-.170933	-.572434	-.890447	-1.273375	-1.607774	-2.175416	-3.004413
23.	4.598796	4.664903	4.700611	4.752412	4.796917	4.810858	4.847153	4.838348	4.781841	4.677695	4.428235	4.115015	4.022843	3.782391	3.635829	3.702999	3.581888	3.535746	3.502281	3.326004	3.149407	2.617418	1.632758	.995971	.151954	-.541594	-1.161769	-1.705831	-2.326639	-3.083530
22.	4.806984	4.863760	4.886249	4.923590	4.949030	4.911755	4.932165	4.897297	4.780380	4.613503	4.273249	3.867611	3.608237	3.137991	2.882166	3.009192	3.017388	3.248907	3.458896	3.430215	3.350287	3.046173	2.342328	1.435621	-.045252	-1.085867	-1.677744	-2.089317	-2.441198	-2.932873
21.	4.930523	4.976594	4.981338	5.018968	5.042570	4.928776	4.904544	4.770259	4.454766	4.201679	3.742944	3.247972	2.833105	2.210798	1.950056	2.189346	2.353059	2.844402	3.282385	3.350133	3.279170	3.001360	2.417290	1.511575	-.206600	-1.287671	-1.770216	-2.059633	-2.250656	-2.533387
20.	5.069692	5.140698	5.162191	5.208537	5.240099	5.147997	5.126839	4.994861	4.698812	4.522444	4.099723	3.620638	3.416015	3.005590	3.001951	3.632411	4.110147	4.268579	4.154377	3.893921	3.820421	3.627259	3.089919	2.263722	.635559	-.710458	-1.581548	-2.244024	-2.645300	-3.055499
19.	5.139967	5.217239	5.233084	5.283547	5.306593	5.178248	5.156047	5.019860	4.729993	4.681593	4.340882	3.902222	3.958023	3.810263	4.054363	4.745717	5.010881	4.882299	4.574243	4.174612	4.189932	4.062243	3.344181	2.788995	1.643208	.404935	-.857035	-2.240084	-3.055066	-3.620100
18.	5.083129	5.149706	5.148759	5.206212	5.226449	5.063567	5.053456	4.914547	4.606781	4.661437	4.400075	4.021275	4.261712	4.240942	4.524740	5.024837	5.066831	4.914659	4.644112	4.215021	4.261267	3.981858	2.870948	2.720469	2.052828	1.135018	-.016052	-1.648640	-2.779286	-3.448019
17.	5.005760	5.043321	5.030004	5.040204	5.018382	4.865719	4.942124	4.873179	4.484864	4.711941	4.701947	4.615752	4.844026	4.779679	4.868989	5.118733	5.136553	5.098873	5.004535	4.734661	4.371323	3.439838	2.001843	1.712772	1.010365	.084410	-1.239300	-2.560131	-3.156951	-2.996289
16.	4.837654	4.867139	4.841625	4.785379	4.631468	4.276577	4.337745	4.264700	3.647149	4.249474	4.595218	4.833275	5.055897	4.768708	4.726640	4.975726	4.985994	5.026778	5.044266	4.735349	4.017327	2.652668	1.068517	.637097	-.120213	-.926607	-2.088682	-2.962977	-3.147307	-2.248240
15.	4.576627	4.635728	4.631242	4.525288	4.252387	3.740847	3.766532	3.692210	3.020126	3.938053	4.524335	4.908053	5.051083	4.598701	4.521436	4.839721	4.864177	4.934244	4.999784	4.674481	3.951365	2.456891	.676537	.189469	-.545387	-1.289512	-2.704496	-3.549737	-3.584940	-2.039832
14.	4.051098	4.168232	4.231085	4.114817	3.814532	3.368985	3.620451	3.976745	3.908156	4.623046	5.001000	5.164903	5.019427	4.484363	4.404117	4.781388	4.842248	4.936573	5.093086	5.056624	4.642172	3.387679	1.116362	.773504	.229295	-.715205	-3.343020	-4.429452	-4.452120	-2.510665
13.	3.277948	3.267748	3.179305	3.101978	2.968219	2.766198	3.287414	3.988667	4.153348	4.715546	4.995683	5.054899	4.798418	4.224046	4.119804	4.476398	4.435014	4.567429	4.838328	4.916804	4.504880	3.400472	1.287525	1.197218	.983466	.068000	-3.600601	-4.735888	-4.688520	-2.610647
12.	2.608451	2.442013	2.131481	2.118385	2.209794	2.227452	2.700671	3.263585	3.556136	4.334767	4.804331	4.958351	4.821909	4.393452	4.261132	4.376164	4.111314	4.269167	4.684380	4.867377	4.426333	3.305520	1.248959	1.447527	1.524668	.787129	-3.330648	-4.645097	-4.559311	-2.094532
11.	1.839663	1.765122	1.616645	1.615136	1.659072	1.659111	1.829846	1.903012	1.912280	3.091107	4.237770	4.785074	4.715032	4.461220	4.299060	4.156269	3.796636	3.899693	4.301285	4.513542	3.973425	2.778380	.930486	1.462322	1.939865	1.618265	-2.278833	-4.025552	-3.865248	-.772249
10.	.649833	.776112	.889592	.916538	.870206	.787853	.848374	.823583	.822954	1.903800	3.377912	4.347581	4.248112	4.049057	3.871228	3.637170	3.273312	3.259183	3.423975	3.363483	2.692956	1.650231	.447732	1.065887	1.798877	2.030330	-.509464	-2.492774	-2.255376	.712804
9.	.824161	.946566	1.051553	1.180165	1.281291	1.317711	1.187555	.944039	.811356	1.945853	3.161328	3.928032	3.918178	3.842367	3.777901	3.719176	3.582675	3.667317	3.828585	3.742042	3.394793	2.863508	2.174460	2.437112	2.638744	2.595684	1.486561	-.114214	.060306	2.250372
8.	1.513995	1.531774	1.488709	1.774278	2.175516	2.468492	2.142908	1.512425	1.069510	2.229027	3.011840	3.374085	3.335454	3.268805	3.324831	3.585590	3.875188	4.171479	4.360353	4.313629	4.341507	4.321914	4.180826	3.901785	3.446933	2.989767	2.976213	2.402324	2.388570	3.286373
7.	2.038430	1.961082	1.743102	2.171984	2.862747	3.337796	2.995649	2.023908	1.211977	2.376453	2.818267	2.913329	2.804510	2.683890	2.757192	3.163974	3.679200	4.097142	4.342725	4.381183	4.687816	4.947383	5.052268	4.596596	3.827514	3.116963	3.676335	3.583372	3.471753	3.723607
6.	2.117114	2.105510	2.006341	2.425091	3.041918	3.508868	3.378289	2.684462	1.965584	3.340878	3.994481	4.133854	4.093634	3.990021	4.150103	4.656672	4.987312	5.085029	5.002117	4.755731	4.983427	5.205429	5.305602	5.100644	4.745646	4.476739	4.884477	4.807790	4.685437	4.735565
5.	2.016745	2.096170	2.115875	2.469573	2.919535	3.244005	3.148598	2.611181	2.073567	2.760240	3.360928	3.784455	3.943934	4.009306	4.193483	4.527912	4.758710	4.693265	4.449170	4.185895	4.433022	4.698456	4.865710	4.897554	4.833648	4.821070	5.150703	5.097187	5.007109	5.036385
cpt:field=prec_X_CCA_loadings, cpt:Mode=2, cpt:nrow=33, cpt:ncol=30, cpt:row=Y, cpt:col=X
	68.	69.	70.	71.	72.	73.	74.	75.	76.	77.	78.	79.	80.	81.	82.	83.	84.	85.	86.	87.	88.	89.	90.	91.	92.	93.	94.	95.	96.	97.
37.	.213762	-.032833	-.149361	.046532	.268620	.409694	.394231	.338044	.263905	.381041	.541244	.656013	.561245	.382891	.310900	.535380	.754963	.733797	.621815	.555637	.579042	.574136	.554385	.692290	.804072	.869513	.910350	.919195	.907795	.880386
36.	.302766	.027736	-.110699	.059686	.343644	.607013	.662782	.678623	.663582	.473943	.194564	-.064448	-.140693	-.249827	-.244825	-.036498	.227026	.418055	.483098	.511355	.823086	1.040821	1.157323	1.131243	1.056263	.937368	.752671	.524860	.349449	.292496
35.	.332577	.047916	-.097289	.063957	.367151	.676740	.759038	.795330	.793513	.478463	.038649	-.325055	-.390168	-.463571	-.433246	-.244399	.011090	.248375	.375810	.446743	.928959	1.269240	1.453328	1.331779	1.158546	.942911	.610352	.179467	-.204927	-.457155
34.	-.118543	-.267621	-.340678	-.222516	-.001517	.246494	.386785	.486205	.546252	.346010	.126280	-.055031	-.123500	-.247010	-.302912	-.128318	.122808	.362420	.507724	.603793	1.041652	1.345308	1.511713	1.453014	1.351104	1.193690	.791396	.201849	-.341720	-.738076
33.	-.501975	-.549610	-.569835	-.516936	-.418030	-.296120	-.009212	.208916	.347834	.256739	.167690	.095376	.044514	-.054878	-.121699	.011806	.232705	.487211	.692441	.873360	1.200514	1.414136	1.534767	1.591496	1.588819	1.509671	1.024284	.244021	-.348590	-.727982
32.	-.711678	-.734167	-.740089	-.750869	-.764078	-.772258	-.337502	-.012735	.191677	.198346	.201780	.202552	.200548	.194916	.248215	.435425	.728962	1.002772	1.243448	1.550472	1.676829	1.708956	1.708940	1.918106	1.971582	1.916960	1.243657	.328884	-.147390	-.350698
31.	-.703445	-.884849	-.986138	-1.018949	-1.030611	-1.037935	-.734426	-.457195	-.232060	.084274	.359653	.580350	.769311	.949050	1.131347	1.343493	1.559737	1.741135	1.949347	2.177509	2.389965	2.533173	2.421099	2.457771	1.891792	1.335772	.939898	.631534	.531652	.636802
30.	-.691709	-1.001100	-1.164370	-1.200433	-1.196384	-1.186911	-.995592	-.797231	-.594879	-.015917	.479176	.829843	1.025566	1.163615	1.306439	1.494963	1.670839	1.833586	2.037157	2.228769	2.435924	2.548031	2.280568	1.984086	1.246176	.775888	.715055	.640032	.669269	.869112
29.	-.821701	-1.126703	-1.288495	-1.306865	-1.278143	-1.246173	-1.124532	-.990137	-.826811	-.157004	.441470	.870580	1.102913	1.253025	1.412661	1.631028	1.830320	2.037419	2.304891	2.523154	2.846005	3.008644	2.707815	2.237045	1.460956	.939668	.893435	.824589	.855729	1.062866
28.	-1.180409	-1.297833	-1.368948	-1.337887	-1.269794	-1.204491	-1.105549	-.998054	-.871517	-.437422	.030941	.504505	.959827	1.289891	1.607923	1.985319	2.310228	2.650314	2.940683	2.932371	3.269606	3.325590	3.064802	2.698223	2.135234	1.623534	1.511521	1.359316	1.297020	1.404457
27.	-1.428251	-1.434999	-1.435484	-1.360086	-1.257115	-1.162734	-1.084983	-1.001645	-.908813	-.731590	-.499871	-.097456	.652131	1.276854	1.861257	2.434133	2.809654	3.097947	3.107411	2.853784	3.174396	3.243058	3.073736	2.809496	2.388746	1.960237	1.889257	1.754682	1.646920	1.650618
26.	-1.563746	-1.503137	-1.451418	-1.345812	-1.221975	-1.109242	-1.023660	-.934077	-.838976	-.716158	-.545552	-.208827	.513106	1.202736	1.883091	2.512956	2.876462	3.104500	3.043633	2.802236	3.170852	3.282338	3.145919	2.920152	2.538053	2.131273	2.074309	1.941893	1.808368	1.764000
25.	-1.624332	-1.517645	-1.424388	-1.299832	-1.164600	-1.039384	-.923087	-.804187	-.678919	-.427568	-.105815	.286757	.722838	1.167990	1.641619	2.153269	2.543540	2.840033	2.916433	2.802760	3.287980	3.487566	3.353349	3.156666	2.759845	2.317688	2.227796	2.035145	1.859135	1.809021
24.	-1.667701	-1.526394	-1.395293	-1.252946	-1.106095	-.966915	-.824864	-.682404	-.533917	-.178146	.258013	.677093	.879527	1.082227	1.277566	1.490386	1.664213	1.940749	2.222673	2.363285	3.025440	3.500915	3.451200	3.400941	2.974909	2.457455	2.339003	2.008710	1.775291	1.767786
23.	-1.457250	-1.269635	-1.094902	-.990869	-.905962	-.810970	-.664639	-.507395	-.338035	.064112	.537822	.992555	1.279829	1.555017	1.734184	1.809947	1.804923	1.758418	1.670259	1.521890	1.888943	2.350787	2.518627	2.971620	2.973040	2.707057	2.646275	2.298985	2.008458	1.921705
22.	-1.236859	-1.009529	-.797450	-.711028	-.663954	-.595324	-.434598	-.244967	-.032512	.384495	.838912	1.296271	1.767497	2.158734	2.355367	2.393011	2.322864	1.967381	1.401255	.841848	.827423	.909310	.912086	1.938995	2.609567	2.650894	2.638667	2.373899	2.143163	2.078931
21.	-1.082743	-.826802	-.587699	-.494054	-.442765	-.354217	-.151201	.100543	.379320	.763081	1.120195	1.504270	2.092591	2.481989	2.646448	2.688394	2.585286	2.036776	1.128573	.297640	.024581	-.195664	-.433219	.622812	1.732430	2.093135	2.203370	2.099633	1.999563	2.030484
20.	-.793905	-.454659	-.153431	-.033543	.031469	.123542	.282427	.462256	.644527	.885307	1.105093	1.364108	1.865839	2.254905	2.262538	1.809175	1.189437	.633742	.168906	-.228314	-.078772	.276719	.711578	1.418719	1.920567	2.002703	2.199582	2.105100	1.948188	1.878252
19.	-.398633	.022299	.371192	.500672	.555993	.613543	.700825	.781682	.842968	.942252	1.003534	1.089979	1.415194	1.676355	1.397988	.419374	-.503830	-.803376	-.796318	-.772321	-.143406	.954100	2.243728	2.242424	1.865720	1.422568	1.746636	1.775601	1.562803	1.350522
18.	.118462	.588660	.948038	1.085788	1.144419	1.178306	1.170742	1.119268	1.028124	1.009118	.914010	.805002	.870138	.881662	.392897	-.630001	-1.396714	-1.502322	-1.277453	-.989837	-.012101	1.593713	3.112450	2.652454	1.610891	.640196	.766034	.780636	.621953	.389053
17.	.744266	1.216758	1.558180	1.813442	2.108327	2.459984	2.377878	2.076773	1.591116	1.463130	1.237230	.910815	.465066	.046424	-.328088	-.670206	-.926492	-.752150	-.248728	.401274	1.393868	2.548268	3.362467	3.032625	2.035247	.937270	.955774	.826445	.520864	-.111952
16.	1.305809	1.748496	2.049131	2.390979	2.858690	3.403459	3.396599	3.033533	2.143255	1.878490	1.489210	.940888	.045836	-.652393	-.862189	-.674424	-.479855	-.010288	.833515	1.917952	2.725468	3.206349	3.223598	3.069882	2.203700	1.088314	1.010173	.788993	.402218	-.556161
15.	1.936752	2.271577	2.496800	2.869412	3.384180	3.902981	3.880278	3.437868	2.211208	1.918780	1.479979	.845645	-.270945	-1.055246	-1.141208	-.620554	-.092659	.523757	1.417246	2.477424	3.139496	3.359045	3.014077	2.922233	2.109284	1.060056	.853689	.536535	.130172	-.872753
14.	2.833055	3.041259	3.200412	3.512005	3.863326	4.114118	3.897728	3.186949	1.610251	1.385594	1.091699	.580983	-.498137	-1.269055	-1.256312	-.447978	.379319	.849577	1.185771	1.536541	1.974252	2.426767	2.452690	2.202725	1.487639	.762975	.308280	-.069513	-.377456	-1.040090
13.	3.629194	3.909701	4.163370	4.310138	4.284131	4.137181	3.735900	2.663478	.695480	.658603	.588041	.265721	-.724169	-1.480701	-1.358074	-.204974	.961245	1.178983	.855932	.482660	.471169	.547410	.559430	.532335	.450465	.280187	-.267146	-.514940	-.691120	-1.061877
12.	4.196786	4.508423	4.770490	4.781124	4.583819	4.309165	3.930265	3.048821	1.584301	1.416951	1.150625	.761561	.088300	-.506479	-.267150	.983657	2.090460	2.151795	1.579757	.879219	.855385	1.005021	1.061633	.956704	.771696	.516207	-.149780	-.488330	-.618442	-.662022
11.	4.676345	4.871418	4.967458	4.982295	4.884887	4.693128	4.361653	3.684410	2.874329	2.809812	2.409115	1.842780	1.634446	1.391532	1.686697	2.611168	3.342184	3.456004	3.141130	2.550992	2.796605	3.265250	3.450643	2.992523	2.233810	1.462505	.709049	-.018205	-.153080	.255904
10.	4.874440	4.922072	4.765114	4.888924	4.977020	4.821177	4.502155	3.800286	3.198191	3.356557	3.217793	2.697222	2.767654	2.742516	3.007540	3.620057	4.079037	4.253929	4.181494	3.760041	3.953384	4.169288	4.079081	3.707209	2.946331	2.027331	1.584903	.661566	.518086	1.168546
9.	4.689388	4.670780	4.468911	4.614322	4.789589	4.739584	4.404537	3.643318	3.019185	3.330750	3.432391	3.352092	3.518598	3.596745	3.713725	3.920654	4.076014	4.036128	3.713125	3.055072	3.184812	3.463169	3.592601	3.107696	2.382978	1.735057	2.155712	2.007717	2.023957	2.368500
8.	4.021004	3.957905	3.720741	3.860134	4.098116	4.155047	3.835572	3.017299	2.316427	3.024419	3.383989	3.541503	3.688001	3.778369	3.784802	3.681489	3.467315	3.042492	2.377331	1.506177	1.602321	1.917607	2.181770	1.865113	1.436671	1.206208	2.264287	2.954965	3.165975	3.162046
7.	2.897989	2.796134	2.494416	2.613101	2.858692	2.905986	2.444241	1.490275	.787828	2.491140	3.256002	3.538750	3.615626	3.647588	3.545027	3.166044	2.431255	1.591537	.814239	-.042870	.106024	.474931	.803941	.736066	.619038	.741847	2.126770	3.039612	3.367027	3.445178
6.	2.204843	1.923880	1.534243	1.618003	1.895394	2.082798	.984445	-.485013	-1.470693	.184120	1.532250	2.195233	2.255934	2.270781	1.993407	1.199608	.186289	-.737995	-1.508947	-2.155218	-1.937269	-1.529302	-1.138369	-1.029747	-.881845	-.470730	.883104	1.910548	2.440339	2.612774
5.	1.073415	.671557	.242456	.325287	.632727	.902648	-.746154	-2.402809	-3.359070	-2.984834	-2.520726	-2.180238	-2.295497	-2.353346	-2.396658	-2.430061	-2.419927	-2.695116	-3.070102	-3.353059	-3.116136	-2.743103	-2.367556	-2.077702	-1.722714	-1.136658	.172094	1.195068	1.775972	2.017793
cpt:field=prec_X_CCA_loadings, cpt:Mode=3, cpt:nrow=33, cpt:ncol=30, cpt:row=Y, cpt:col=X
	68.	69.	70.	71.	72.	73.	74.	75.	76.	77.	78.	79.	80.	81.	82.	83.	84.	85.	86.	87.	88.	89.	90.	91.	92.	93.	94.	95.	96.	97.
37.	2.174112	2.779626	2.964059	2.992716	2.889897	2.765218	2.734684	2.625532	2.360834	2.062611	1.490191	.698801	.283628	-.393949	-.792378	-.434941	-.016232	.490049	.742717	.856667	1.588823	2.103629	2.380843	2.677804	2.848388	2.817246	2.577395	2.281477	2.088973	2.043812
36.	2.523485	3.080583	3.215236	3.319023	3.384943	3.380781	3.375966	3.285302	3.050817	2.446451	1.483802	.490884	-.019303	-.797006	-1.221135	-.842268	-.325746	.547390	1.190206	1.550796	2.282596	2.741082	2.974640	3.138020	3.173045	3.068406	2.790755	2.382136	2.080006	2.063342
35.	2.640412	3.173695	3.281675	3.398053	3.484053	3.456887	3.416192	3.290042	3.043426	2.422276	1.410333	.402725	-.128209	-.924556	-1.354250	-.981158	-.443858	.560268	1.391479	1.885368	2.585522	2.963069	3.123524	3.235583	3.229072	3.104460	2.811610	2.307065	1.876522	1.800820
34.	2.684382	3.069320	3.191892	3.261019	3.298801	3.273891	3.109763	2.887247	2.650847	2.367831	2.010720	1.665173	1.428611	.952597	.512628	.702931	.947878	1.461681	1.933777	2.241400	2.801247	3.096305	3.215669	3.281796	3.240155	3.086879	2.596621	1.727897	.935685	.592324
33.	2.395387	2.697071	2.838975	2.868114	2.851321	2.801490	2.603618	2.407499	2.254480	2.230834	2.183274	2.130022	2.094291	2.002068	1.915071	2.052115	2.231926	2.445993	2.622194	2.729365	3.059570	3.228836	3.286823	3.246715	3.114426	2.879403	1.962236	.482439	-.645181	-1.373345
32.	2.104890	2.321051	2.434169	2.421132	2.343645	2.226444	2.149961	2.070760	2.017231	2.175105	2.289449	2.370711	2.470778	2.627577	2.810603	2.977664	3.200127	3.314670	3.313315	3.213087	3.167822	3.096608	2.991900	2.759084	2.463363	2.027086	.302803	-1.275419	-2.096446	-2.660382
31.	2.161042	2.319789	2.398083	2.374644	2.303553	2.215474	2.194031	2.160895	2.147151	2.486468	2.715567	2.903715	3.189620	3.424424	3.530609	3.506721	3.431047	3.342083	3.169120	2.663876	2.230130	1.643130	.739452	-.718911	-1.870894	-2.529896	-3.244643	-3.505179	-3.603175	-3.598611
30.	2.198352	2.305899	2.350552	2.324666	2.266012	2.198069	2.206899	2.203878	2.224142	2.714865	2.983985	3.165017	3.433270	3.591184	3.635240	3.569554	3.448872	3.333901	3.122867	2.514497	1.940920	1.115868	-.066039	-1.836811	-2.808958	-3.181556	-3.568962	-3.690098	-3.705814	-3.620731
29.	2.263703	2.325075	2.347019	2.332809	2.299735	2.259971	2.278783	2.285551	2.316613	2.851365	3.124631	3.282886	3.518086	3.632797	3.645122	3.552933	3.405797	3.234042	2.889568	2.057497	1.190315	.056519	-1.136695	-2.481994	-3.148056	-3.379488	-3.619713	-3.679709	-3.655957	-3.535809
28.	2.364438	2.407840	2.429743	2.447632	2.458454	2.461567	2.481299	2.486737	2.503024	2.881875	3.147427	3.313962	3.455002	3.484668	3.422885	3.249300	3.012374	2.579247	1.728974	.541058	-.597339	-1.600143	-2.239232	-2.812575	-3.160049	-3.292504	-3.388876	-3.385536	-3.310446	-3.162997
27.	2.415562	2.464158	2.491629	2.542095	2.589554	2.621503	2.650583	2.660449	2.664373	2.870804	3.045004	3.157219	3.150114	2.977819	2.750543	2.438178	2.064982	1.346043	.322705	-.542456	-1.487973	-2.192626	-2.556468	-2.869567	-3.060863	-3.107874	-3.102489	-3.007212	-2.860155	-2.715628
26.	2.357772	2.423099	2.466695	2.538589	2.606388	2.654272	2.716873	2.761978	2.792118	2.919521	3.020532	3.049782	2.925920	2.621986	2.281381	1.893729	1.459682	.729905	-.135625	-.771360	-1.620359	-2.247701	-2.553202	-2.807939	-2.954619	-2.965274	-2.906930	-2.746854	-2.575393	-2.507702
25.	2.231963	2.311952	2.370828	2.450046	2.522627	2.575340	2.687921	2.785037	2.861684	3.003868	3.119035	3.162232	3.108762	2.951491	2.700090	2.301811	1.760051	1.057158	.284530	-.341391	-1.153408	-1.826598	-2.185655	-2.479425	-2.652333	-2.672304	-2.607172	-2.428710	-2.338321	-2.497163
24.	2.128093	2.214026	2.277452	2.359663	2.433154	2.483968	2.643115	2.782408	2.890116	3.037361	3.138888	3.169638	3.183256	3.110909	2.934662	2.592002	1.989427	1.468773	1.046080	.616272	.175511	-.353257	-.769142	-1.130506	-1.388069	-1.480912	-1.446682	-1.287617	-1.510815	-2.286911
23.	1.936718	2.023858	2.091814	2.219119	2.374290	2.520365	2.674360	2.800070	2.897442	3.044426	3.135968	3.147667	3.116432	2.974726	2.735247	2.367393	1.770824	1.500756	1.462815	1.367740	1.254992	.980814	.528001	-.171421	-.891725	-1.332377	-1.486755	-1.494171	-1.734478	-2.343887
22.	1.763954	1.845498	1.908428	2.069996	2.309665	2.579008	2.703423	2.771528	2.803715	2.927275	2.968058	2.911013	2.748978	2.427819	2.100522	1.790584	1.328756	1.336955	1.583985	1.697635	1.609090	1.346395	.877330	-.197644	-1.416364	-2.035936	-2.328894	-2.389082	-2.387410	-2.463567
21.	1.640347	1.714765	1.769629	1.942608	2.232724	2.594155	2.667437	2.620573	2.488112	2.569040	2.530146	2.390472	2.105933	1.665902	1.348794	1.166009	.879167	1.133083	1.615913	1.864990	1.757210	1.448988	.966081	-.178283	-1.566664	-2.173813	-2.546621	-2.659140	-2.579151	-2.346926
20.	1.357061	1.356018	1.344387	1.510485	1.823309	2.222101	2.292491	2.249088	2.146051	2.308580	2.370502	2.272603	1.930016	1.471052	1.261066	1.385699	1.438531	1.640475	1.874124	1.996138	1.735442	1.209995	.438706	-.200747	-.942629	-1.402378	-1.993211	-2.320533	-2.239327	-1.728995
19.	.954722	.870483	.792384	.962811	1.308438	1.732941	1.812787	1.788134	1.721841	1.944630	2.093439	2.030943	1.619906	1.113618	1.023139	1.440949	1.710673	1.841835	1.921193	1.957307	1.560297	.752722	-.394631	-.195452	.080629	.186104	-.461843	-1.167327	-1.192054	-.390364
18.	.464370	.337355	.235254	.405472	.758134	1.183541	1.285218	1.297009	1.274530	1.503328	1.682123	1.655592	1.280754	.830423	.864145	1.405336	1.735474	1.833129	1.835789	1.790023	1.263386	.210141	-1.035341	-.203151	.870829	1.548977	1.299934	.667206	.470372	1.286020
17.	.164935	.140932	.121776	.164620	.252687	.367087	.429123	.476563	.512308	.751975	.978524	1.215712	1.565917	1.789083	1.922039	1.971891	1.940686	1.884261	1.790351	1.617165	.887675	-.264394	-1.400532	-.448003	.923541	1.835915	1.375115	.630872	.503166	1.657211
